index,证券代码,open,close,high,high_limit,成交额_亿,auction_pct,prev_limit_up,next_open,次日收益率_pct
2026-05-18,002979.XSHE,61.59,65.09,65.78,65.78,27.66,2.9933110367893034,1,65.0,-0.1382700875710574
2026-05-18,600831.XSHG,3.76,3.99,4.14,4.14,2.55,0.0,0,3.96,-0.7518796992481258
2026-05-18,002245.XSHE,17.32,18.8,19.18,19.18,36.3,-0.6880733944954143,0,19.08,1.4893617021276562
2026-05-18,603665.XSHG,30.02,32.81,33.33,33.33,3.75,-0.9240924092409286,0,32.55,-0.7924413288631693
2026-05-18,002518.XSHE,58.03,62.85,63.21,63.21,20.27,0.974421437271622,0,62.83,-0.031821797931586016
2026-05-18,603867.XSHG,36.65,39.49,40.13,40.13,8.51,0.4660087719298378,0,39.5,0.025322866548482814
2026-05-18,600667.XSHG,12.91,13.09,13.59,13.59,41.74,4.534412955465594,0,12.88,-1.6042780748663055
2026-05-18,002883.XSHE,9.92,10.37,10.42,10.42,1.02,0.0,0,10.28,-0.8678881388621051
2026-05-18,000636.XSHE,26.77,29.43,29.7,29.7,35.07,-0.8518518518518481,0,29.6,0.5776418620455415
2026-05-18,600459.XSHG,19.01,20.85,21.31,21.31,9.36,-1.858544140423335,0,20.7,-0.7194244604316613
2026-05-18,688663.XSHG,82.23,95.9,99.24,99.24,8.63,-0.5683192261184966,0,96.1,0.2085505735140547
2026-05-18,300537.XSHE,25.98,30.15,31.37,31.37,14.27,-0.6120887528691665,0,30.78,2.0895522388059806
2026-05-18,605198.XSHG,58.7,63.09,63.8,63.8,6.38,1.206896551724146,0,63.09,0.0
2026-05-18,002856.XSHE,17.15,18.51,18.88,18.88,2.68,-4.616240266963301,1,18.52,0.05402485143164437
2026-05-18,601728.XSHG,6.4,6.72,6.86,6.86,43.73,2.564102564102577,0,6.65,-1.041666666666663
2026-05-18,603986.XSHG,407.99,399.42,412.27,412.27,278.76,8.858293977960985,0,389.43,-2.5011266336187443
2026-05-18,002792.XSHE,49.6,50.27,53.21,53.21,29.09,2.542898490800094,0,50.36,0.1790332206087042
2026-05-18,003001.XSHE,19.73,20.42,21.56,21.56,4.13,0.6632653061224403,0,20.51,0.4407443682663992
2026-05-18,300259.XSHE,5.25,6.3,6.34,6.34,15.07,-0.5681818181818232,0,6.32,0.31746031746031633
2026-05-18,001267.XSHE,65.08,66.82,69.03,69.03,47.38,3.7131474103585527,0,66.01,-1.2122119126010023
2026-05-18,600783.XSHG,20.55,22.06,22.96,22.96,10.22,-1.5333013895543868,0,22.32,1.1786038077969296
2026-05-18,603822.XSHG,70.24,73.76,74.29,74.29,1.09,-0.7208480565371045,0,71.9,-2.521691973969631
2026-05-18,603767.XSHG,22.0,22.66,23.8,23.8,8.37,1.6635859519408491,1,22.2,-2.03000882612534
2026-05-18,300523.XSHE,20.85,24.41,24.78,24.78,4.25,0.9685230024213176,0,24.63,0.9012699713232264
2026-05-18,002971.XSHE,41.0,40.63,45.33,45.33,15.05,-0.5095850521718015,1,37.93,-6.6453359586512555
2026-05-18,002989.XSHE,32.6,34.66,35.67,35.67,7.78,0.5242059821153333,0,35.0,0.980957876514732
2026-05-18,002885.XSHE,43.97,46.12,47.52,47.52,14.58,1.7824074074074048,0,45.85,-0.5854293148308654
2026-05-19,000056.XSHE,1.36,1.46,1.5,1.5,1.37,-4.895104895104884,0,1.39,-4.794520547945213
2026-05-19,603398.XSHG,15.01,15.29,15.46,15.46,2.3,1.970108695652173,1,15.14,-0.9810333551340644
2026-05-19,600496.XSHG,4.04,4.33,4.43,4.43,5.39,0.2481389578163684,0,4.3,-0.6928406466512715
2026-05-19,600023.XSHG,6.15,6.7,6.77,6.77,17.66,0.0,0,6.47,-3.43283582089553
2026-05-19,600187.XSHG,1.38,1.44,1.45,1.45,0.73,0.0,0,1.44,0.0
2026-05-19,600578.XSHG,7.71,8.27,8.48,8.48,41.5,0.0,1,8.02,-3.022974607013307
2026-05-19,605336.XSHG,17.21,18.4,18.41,18.41,1.01,-1.825442099258412,0,18.21,-1.0326086956521596
2026-05-19,605318.XSHG,99.8,104.38,107.69,107.69,6.43,1.9407558733401276,1,106.47,2.0022992910519344
2026-05-19,000711.XSHE,6.2,6.09,6.53,6.53,11.63,-0.3215434083601254,1,6.09,0.0
2026-05-19,000926.XSHE,2.04,2.07,2.22,2.22,1.4,0.990099009900991,0,2.17,4.8309178743961345
2026-05-19,603657.XSHG,34.6,32.59,36.22,36.22,4.7,5.071363498329795,1,32.67,0.245474071801155
2026-05-19,600785.XSHG,17.49,18.18,19.39,19.39,3.88,-0.7941009642654651,0,18.48,1.650165016501659
2026-05-19,002044.XSHE,6.14,6.38,6.73,6.73,25.78,0.32679738562091387,0,6.24,-2.1943573667711602
2026-05-19,002131.XSHE,6.79,7.36,7.55,7.55,82.82,-1.1644832605531286,0,7.23,-1.7663043478260865
2026-05-19,600818.XSHG,6.08,6.31,6.43,6.43,1.4,-0.6535947712418277,1,6.31,0.0
2026-05-19,688507.XSHG,141.3,152.3,154.82,154.82,27.74,9.517904200899086,1,145.0,-4.793171372291538
2026-05-19,002431.XSHE,1.69,1.73,1.77,1.77,1.01,0.0,1,1.71,-1.1560693641618491
2026-05-19,301021.XSHE,75.02,87.56,91.12,91.12,15.99,-1.2114827495391167,0,87.41,-0.1713111009593482
2026-05-19,002859.XSHE,51.84,56.67,57.48,57.48,11.47,-0.7846889952152991,0,56.1,-1.0058231868713574
2026-05-19,002541.XSHE,17.68,18.7,19.42,19.42,6.06,0.16997167138810276,0,18.61,-0.4812834224598883
2026-05-19,003018.XSHE,69.0,66.5,71.56,71.56,19.0,6.072252113758658,1,66.29,-0.3157894736842026
2026-05-19,603021.XSHG,6.6,6.84,7.0,7.0,0.64,-1.0494752623688153,0,6.89,0.7309941520467822
2026-05-20,600818.XSHG,6.31,6.53,6.63,6.63,1.57,0.0,0,6.21,-4.900459418070446
2026-05-20,600903.XSHG,10.29,9.83,10.66,10.66,22.9,6.19195046439629,1,9.29,-5.493387589013232
2026-05-20,603822.XSHG,79.68,81.23,81.32,81.32,1.58,2.892561983471076,1,79.61,-1.9943370675858718
2026-05-20,600730.XSHG,13.75,13.33,14.18,14.18,7.29,1.85185185185186,0,13.0,-2.4756189047261845
2026-05-20,002795.XSHE,9.5,10.2,10.46,10.46,5.59,-0.1051524710830698,0,10.43,2.254901960784328
2026-05-20,002717.XSHE,1.16,1.17,1.23,1.23,0.68,-0.8547008547008517,0,1.15,-1.7094017094017144
2026-05-20,002693.XSHE,10.41,10.98,10.99,10.99,1.58,-0.5730659025788065,0,10.87,-1.0018214936247882
2026-05-20,002199.XSHE,13.29,13.39,13.99,13.99,1.43,-0.22522522522523403,0,13.18,-1.5683345780433178
2026-05-20,002289.XSHE,40.02,40.33,42.55,42.55,3.84,-1.2339585389930852,0,40.75,1.0414083808579333
2026-05-20,003043.XSHE,64.64,65.55,69.25,69.25,7.08,2.684670373312148,0,66.29,1.1289092295957426
2026-05-20,603272.XSHG,33.95,34.26,34.29,34.29,2.25,3.949785670545025,1,34.26,0.0
2026-05-20,000677.XSHE,2.18,2.38,2.4,2.4,3.84,-4.803493449781648,0,2.26,-5.042016806722693
2026-05-20,002755.XSHE,16.28,17.1,17.74,17.74,6.82,0.9299442033478211,0,17.4,1.754385964912264
2026-05-20,603773.XSHG,67.99,77.76,77.8,77.8,24.62,-3.873886611056143,0,83.02,6.764403292181065
2026-05-20,603206.XSHG,21.72,19.98,23.04,23.04,11.0,3.675417661097846,1,19.4,-2.902902902902915
2026-05-20,002207.XSHE,10.3,9.61,10.63,10.63,4.83,1.7786561264822254,1,9.21,-4.162330905306955
2026-05-20,600340.XSHG,1.13,1.15,1.17,1.17,1.84,1.8018018018017834,1,1.13,-1.7391304347826098
2026-05-20,600753.XSHG,13.9,14.43,14.6,14.6,0.95,0.0,0,14.23,-1.3860013860013787
2026-05-20,001339.XSHE,110.09,115.53,119.9,119.9,21.69,1.0000000000000009,0,115.26,-0.2337055310308922
2026-05-20,002691.XSHE,6.0,5.9,6.13,6.13,1.23,2.7397260273972712,1,5.81,-1.5254237288135686
2026-05-20,003011.XSHE,23.2,25.32,25.52,25.52,2.67,0.0,0,25.99,2.6461295418641395
2026-05-20,002387.XSHE,8.26,8.71,9.13,9.13,6.71,-0.48192771084338837,0,9.1,4.477611940298498
2026-05-20,002718.XSHE,80.37,82.61,87.18,87.18,2.25,1.413249211356482,0,82.45,-0.1936811524028581
2026-05-20,600965.XSHG,3.51,3.41,3.51,3.51,1.22,5.089820359281427,1,3.36,-1.4662756598240567
2026-05-20,603843.XSHG,8.71,9.07,9.16,9.16,2.48,-0.11467889908256534,0,8.87,-2.205071664829117
2026-05-20,002909.XSHE,6.51,6.86,7.16,7.16,2.55,0.0,0,6.73,-1.895043731778423
2026-05-20,688361.XSHG,230.0,258.94,264.6,264.6,44.11,4.308390022675734,0,258.9,-0.015447594037232282
2026-05-20,003022.XSHE,24.04,25.23,26.39,26.39,14.76,0.20842017507294308,0,25.23,0.0
2026-05-20,600337.XSHG,3.08,3.12,3.18,3.18,1.55,1.650165016501659,0,3.03,-2.8846153846153966
2026-05-20,605117.XSHG,111.1,119.92,122.53,122.53,44.37,-0.26034653020917675,0,120.0,0.06671114076051143
2026-05-20,600863.XSHG,5.7,5.38,5.96,5.96,29.21,5.166051660516602,1,5.18,-3.7174721189591087
2026-05-20,000909.XSHE,5.35,5.25,5.36,5.36,1.02,4.90196078431373,1,5.26,0.19047619047618536
2026-05-20,600084.XSHG,4.9,5.1,5.17,5.17,0.67,-0.40650406504064707,0,4.98,-2.3529411764705688
2026-05-20,688371.XSHG,36.58,41.35,44.33,44.33,14.07,-0.9745533297238707,0,39.95,-3.3857315598548987
2026-05-20,600584.XSHG,59.78,66.22,66.89,66.89,186.83,-1.6938003617826047,0,66.88,0.9966777408637828
2026-05-20,000070.XSHE,18.6,19.84,20.64,20.64,31.14,-0.8528784648187626,0,19.49,-1.7641129032258118
2026-05-20,002856.XSHE,19.99,20.12,20.41,20.41,2.81,2.829218106995879,1,19.6,-2.5844930417495027
2026-05-21,603037.XSHG,13.47,14.47,14.9,14.9,3.93,-0.5904059040590437,0,14.23,-1.6586040082930187
2026-05-21,600302.XSHG,9.55,9.51,10.17,10.17,1.59,-1.4447884416924572,1,9.79,2.9442691903259766
2026-05-21,301488.XSHE,141.67,157.88,171.24,171.24,11.89,-0.7217939733707102,0,156.51,-0.8677476564479369
2026-05-21,603959.XSHG,4.57,4.6,4.71,4.71,1.09,1.7817371937639104,0,4.47,-2.826086956521734
2026-05-21,600246.XSHG,14.7,15.41,15.63,15.63,41.11,3.44827586206895,0,15.69,1.8170019467877996
2026-05-21,300203.XSHE,13.68,15.61,16.33,16.33,10.22,0.5143277002204183,0,15.45,-1.0249839846252384
2026-05-21,000962.XSHE,56.3,56.59,60.54,60.54,18.06,2.289244186046502,0,57.5,1.608057960770437
2026-05-21,603906.XSHG,29.0,29.3,30.61,30.61,24.8,4.204096298957971,0,28.47,-2.832764505119456
2026-05-21,600243.XSHG,3.71,3.95,4.1,4.1,1.11,-4.871794871794865,0,3.96,0.25316455696202667
2026-05-21,603040.XSHG,85.6,91.0,94.16,94.16,6.09,0.0,0,91.0,0.0
2026-05-21,603936.XSHG,20.56,20.54,22.21,22.21,21.96,1.8325903912828068,0,21.2,3.213242453748788
2026-05-21,600678.XSHG,6.87,6.7,6.87,6.87,4.51,5.045871559633031,1,6.38,-4.7761194029850795
2026-05-21,300162.XSHE,9.51,9.98,10.73,10.73,11.32,6.375838926174504,0,9.97,-0.10020040080159776
2026-05-21,002962.XSHE,19.99,19.59,19.99,19.99,3.98,10.016510731975758,0,19.01,-2.960694231750882
2026-05-21,002938.XSHE,93.94,93.59,98.31,98.31,50.98,5.113572787288789,0,102.94,9.99038358799016
2026-05-21,000026.XSHE,21.88,23.1,23.85,23.85,9.56,0.9225092250922495,0,23.37,1.1688311688311748
2026-05-21,000050.XSHE,7.81,7.6,8.09,8.09,7.6,6.258503401360538,0,7.68,1.0526315789473717
2026-05-21,003023.XSHE,29.72,31.27,32.79,32.79,2.47,-0.26845637583893245,0,30.22,-3.3578509753757646
2026-05-21,000100.XSHE,4.47,4.29,4.56,4.56,108.69,7.71084337349397,0,4.17,-2.7972027972028024
2026-05-21,000404.XSHE,9.06,9.87,10.01,10.01,7.79,-0.4395604395604269,0,9.88,0.10131712259373593
2026-05-21,000417.XSHE,10.48,9.31,10.48,10.48,23.57,9.968520461699914,1,9.8,5.263157894736836
2026-05-21,000488.XSHE,2.27,2.31,2.37,2.37,0.56,0.4424778761062065,0,2.3,-0.43290043290044045
2026-05-21,600381.XSHG,4.61,4.77,5.09,5.09,1.08,-4.948453608247405,0,4.65,-2.51572327044024
2026-05-21,688079.XSHG,19.68,20.63,22.55,22.55,14.4,4.736562001064404,0,21.63,4.847309743092576
2026-05-21,600604.XSHG,5.93,5.79,5.94,5.94,9.06,9.81481481481481,1,5.22,-9.84455958549223
2026-05-21,600376.XSHG,4.31,4.55,4.77,4.77,8.32,-0.691244239631339,0,4.36,-4.175824175824161
2026-05-21,601519.XSHG,10.4,10.71,11.35,11.35,10.07,0.7751937984496138,0,10.65,-0.5602240896358635
2026-05-21,601975.XSHG,5.3,5.7,5.83,5.83,35.5,0.0,0,5.84,2.4561403508771784
2026-05-21,600367.XSHG,24.69,24.81,26.8,26.8,12.22,1.3546798029556717,0,25.57,3.0632809351068158
2026-05-21,603009.XSHG,51.41,55.68,56.17,56.17,14.97,0.6854680767724108,0,54.85,-1.490660919540232
2026-05-21,605303.XSHG,27.24,29.6,30.26,30.26,4.61,-0.9814612868048078,0,28.61,-3.3445945945945965
2026-05-21,600707.XSHG,11.43,11.42,11.43,11.43,22.07,10.00962463907602,0,10.93,-4.290718038528896
2026-05-21,000700.XSHE,14.0,15.09,15.46,15.46,27.94,-0.3558718861210064,0,15.18,0.5964214711729587
2026-05-21,605111.XSHG,55.8,53.08,59.52,59.52,27.59,3.123267418222131,0,53.89,1.5259984928410075
2026-05-21,605055.XSHG,12.85,13.34,14.13,14.13,3.38,0.07788161993769194,0,13.34,0.0
2026-05-21,002432.XSHE,70.31,71.22,76.26,76.26,35.06,1.4135294966104217,0,72.37,1.6147149677057104
2026-05-21,603890.XSHG,19.98,20.88,21.77,21.77,16.82,0.9600808489135915,0,20.99,0.5268199233716464
2026-05-21,601636.XSHG,6.6,6.73,6.89,6.89,13.85,5.4313099041533475,0,6.62,-1.634472511144136
2026-05-21,603116.XSHG,7.41,7.66,8.21,8.21,2.7,-0.8032128514056214,0,7.62,-0.5221932114882533
2026-05-21,002245.XSHE,18.37,18.55,19.9,19.9,34.76,1.5478164731896227,0,18.57,0.10781671159030282
2026-05-21,301200.XSHE,228.9,249.46,268.8,268.8,29.33,2.187500000000009,0,256.0,2.6216627916299196
2026-05-21,002655.XSHE,33.44,34.37,36.29,36.29,14.45,1.3333333333333197,0,35.31,2.734943264474854
2026-05-21,603459.XSHG,91.79,96.01,98.9,98.9,37.15,2.0909798687576586,0,97.5,1.5519216748255404
2026-05-21,603311.XSHG,28.14,31.2,31.47,31.47,10.09,-1.6427822439706308,0,29.99,-3.8782051282051255
2026-05-21,603693.XSHG,15.9,16.9,17.49,17.49,9.27,0.0,0,16.64,-1.538461538461522
2026-05-21,600909.XSHG,6.93,7.12,7.28,7.28,33.2,4.682779456193353,0,7.21,1.2640449438202195
2026-05-21,603115.XSHG,96.49,105.74,107.31,107.31,12.09,-1.0866222450025664,0,106.8,1.0024588613580576
2026-05-21,603165.XSHG,16.93,17.15,18.3,18.3,4.58,1.8039687312086716,0,17.15,0.0
2026-05-21,603216.XSHG,27.4,27.91,30.42,30.42,4.69,-0.9041591320072317,0,28.2,1.0390541024722255
2026-05-21,002297.XSHE,23.56,24.71,25.92,25.92,45.84,0.0,0,24.69,-0.08093889113719444
2026-05-21,603626.XSHG,26.79,27.38,28.99,28.99,20.2,1.6698292220113764,0,27.45,0.2556610664718795
2026-05-21,001258.XSHE,9.8,10.33,10.6,10.6,9.65,1.6597510373443924,0,10.22,-1.0648596321393922
2026-05-21,002290.XSHE,99.96,97.55,103.95,103.95,27.33,5.777777777777771,0,101.49,4.03895438236801
2026-05-21,603596.XSHG,30.56,32.9,33.47,33.47,21.58,0.42720999014129735,0,32.89,-0.030395136778105236
2026-05-21,002514.XSHE,4.33,4.5,4.55,4.55,5.91,0.0,1,4.28,-4.8888888888888875
2026-05-21,603293.XSHG,51.97,54.77,57.24,57.24,6.85,-0.13451191391237183,0,53.68,-1.9901405879130918
2026-05-21,603179.XSHG,60.5,61.94,63.12,63.12,45.1,5.437434646218198,0,60.82,-1.8082014853083583
2026-05-21,601127.XSHG,77.79,82.57,85.58,85.58,59.52,0.0,0,82.19,-0.4602155746639136
2026-05-21,600076.XSHG,3.98,4.09,4.44,4.44,5.77,-1.4851485148514865,0,4.1,0.24449877750609694
2026-05-21,600965.XSHG,3.36,3.45,3.58,3.58,1.1,-1.4662756598240567,0,3.36,-2.60869565217392
2026-05-21,001259.XSHE,80.87,87.86,88.44,88.44,3.9,0.5845771144278533,1,79.07,-10.004552697473256
2026-05-21,002747.XSHE,26.39,28.7,28.71,28.71,31.43,1.1111111111111072,0,28.35,-1.2195121951219412
2026-05-21,001270.XSHE,136.58,146.3,151.55,151.55,30.72,-0.8637584379763363,0,143.86,-1.6678058783321958
2026-05-21,603090.XSHG,72.0,76.24,79.08,79.08,13.44,0.15301154541660367,1,75.21,-1.3509968520461713
2026-05-21,001326.XSHE,65.82,67.53,72.39,72.39,3.32,0.015195259079159307,0,69.04,2.2360432400414743
2026-05-21,002371.XSHE,656.8,662.99,721.6,721.6,159.9,0.12195121951219523,0,663.03,0.006033273503369685
2026-05-21,001331.XSHE,56.83,61.37,62.59,62.59,12.26,-0.12302284710017375,0,58.7,-4.350659931562639
2026-05-21,002421.XSHE,4.38,3.96,4.7,4.7,39.32,2.576112412177989,1,3.86,-2.5252525252525304
2026-05-21,603324.XSHG,32.26,32.9,33.7,33.7,5.08,5.287206266318534,1,33.59,2.097264437689983
2026-05-21,300323.XSHE,20.46,18.73,20.46,20.46,65.04,19.999999999999996,0,18.2,-2.829684997330495
2026-05-21,603319.XSHG,30.55,32.82,33.18,33.18,11.86,1.2595293337752667,0,32.45,-1.1273613650213177
2026-05-21,600053.XSHG,9.9,9.97,10.52,10.52,1.16,-1.197604790419149,0,9.84,-1.3039117352056206
2026-05-21,300503.XSHE,77.27,86.87,90.9,90.9,52.56,2.0066006600659936,0,86.87,0.0
2026-05-21,603773.XSHG,83.02,81.02,85.54,85.54,30.18,6.764403292181065,1,81.0,-0.024685262898049842
2026-05-21,600207.XSHG,6.51,6.7,6.97,6.97,7.05,2.681388012618302,0,6.65,-0.7462686567164201
2026-05-21,002055.XSHE,7.07,6.83,7.07,7.07,2.63,5.052005943536408,1,7.17,4.9780380673499325
2026-05-21,600114.XSHG,33.36,34.68,36.22,36.22,20.85,1.305800182204675,0,34.87,0.5478662053056471
2026-05-21,002012.XSHE,7.37,7.49,8.08,8.08,4.3,0.4087193460490468,0,7.53,0.5340453938584844
2026-05-22,301093.XSHE,113.0,130.6,132.25,132.25,11.99,2.53153071409129,0,130.6,0.0
2026-05-22,601702.XSHG,18.13,19.78,19.93,19.93,5.07,0.05518763796907855,0,20.2,2.123356926188058
2026-05-22,002484.XSHE,57.78,60.27,60.83,60.83,34.46,4.484629294755882,0,62.76,4.131408661025371
2026-05-22,603527.XSHG,12.43,13.45,13.61,13.61,3.33,0.48504446240906773,0,13.48,0.22304832713755385
2026-05-22,000555.XSHE,14.11,13.9,14.29,14.29,9.79,8.622016936104693,0,13.52,-2.7338129496402908
2026-05-22,000564.XSHE,1.6,1.64,1.72,1.72,10.38,2.564102564102577,0,1.6,-2.4390243902438935
2026-05-22,003027.XSHE,22.63,23.57,24.76,24.76,2.72,0.5330964015992867,0,24.48,3.8608400509121843
2026-05-22,000007.XSHE,11.62,12.46,12.78,12.78,3.9,0.0,0,13.47,8.105939004815399
2026-05-22,603378.XSHG,5.33,5.46,5.52,5.52,1.26,1.3307984790874583,0,5.3,-2.930402930402931
2026-05-22,603488.XSHG,10.78,11.55,11.78,11.78,3.09,0.6535947712418055,0,11.72,1.4718614718614687
2026-05-22,603880.XSHG,8.14,8.76,8.91,8.91,1.21,0.4938271604938427,0,8.74,-0.22831050228310223
2026-05-22,603289.XSHG,10.99,11.95,12.11,12.11,2.53,-0.09090909090908594,0,11.95,0.0
2026-05-22,001215.XSHE,41.44,42.5,45.14,45.14,5.06,0.974658869395717,0,42.08,-0.9882352941176564
2026-05-22,002757.XSHE,26.44,28.52,29.07,29.07,9.09,0.07570022710068347,0,29.09,1.9985974754558322
2026-05-22,001389.XSHE,181.2,195.01,196.79,196.79,25.44,1.285634432643934,0,196.01,0.5127942156812448
2026-05-22,000767.XSHE,4.43,4.72,4.87,4.87,17.13,0.0,0,4.79,1.4830508474576343
2026-05-22,603738.XSHG,48.0,50.24,51.84,51.84,26.35,1.8459579885423238,0,51.74,2.9856687898089262
2026-05-22,002652.XSHE,6.01,6.38,6.55,6.55,3.77,1.0084033613445342,0,6.56,2.8213166144200663
2026-05-22,003032.XSHE,7.18,7.4,7.48,7.48,0.89,0.8426966292134797,0,7.53,1.75675675675675
2026-05-22,002635.XSHE,17.45,18.9,19.16,19.16,14.85,0.172215843857626,0,19.2,1.5873015873015817
2026-05-22,603031.XSHG,51.16,55.91,56.29,56.29,13.49,-0.019542700801256085,0,56.8,1.5918440350563445
2026-05-22,605566.XSHG,41.34,36.6,41.34,41.34,6.07,10.005321979776483,0,35.02,-4.316939890710381
2026-05-22,600665.XSHG,3.18,3.38,3.47,3.47,0.95,0.9523809523809712,0,3.32,-1.7751479289940808
2026-05-22,002569.XSHE,15.97,16.14,16.44,16.44,0.58,1.9795657726692228,0,15.91,-1.4250309789343274
2026-05-25,605303.XSHG,31.9,34.42,35.09,35.09,7.57,0.0,0,33.82,-1.7431725740848392
2026-05-25,688082.XSHG,214.44,251.0,255.8,255.8,45.93,0.59576863536146,0,251.0,0.0
2026-05-25,600784.XSHG,8.0,8.12,8.61,8.61,3.1,2.171136653895278,0,8.12,0.0
2026-05-25,601588.XSHG,1.83,1.96,2.0,2.0,1.93,0.5494505494505475,0,1.97,0.5102040816326481
2026-05-25,603922.XSHG,15.28,15.8,15.89,15.89,0.55,0.9914077990746728,1,15.87,0.44303797468352446
2026-05-25,601566.XSHG,11.63,12.18,12.78,12.78,4.89,0.0860585197934638,0,11.95,-1.8883415435139606
2026-05-25,603977.XSHG,14.0,14.5,14.96,14.96,7.08,2.941176470588247,0,14.3,-1.3793103448275779
2026-05-25,603986.XSHG,477.41,514.85,514.86,514.86,293.88,1.9976071443831955,0,510.0,-0.942021948140237
2026-05-25,603989.XSHG,31.26,30.7,31.26,31.26,14.22,9.992962702322306,1,29.82,-2.8664495114006483
2026-05-25,605056.XSHG,24.59,25.03,26.85,26.85,6.39,0.7374027038099085,0,25.06,0.11985617259286929
2026-05-25,600888.XSHG,10.61,10.92,11.21,11.21,26.01,4.121687929342488,1,10.71,-1.9230769230769162
2026-05-25,601929.XSHG,2.89,3.1,3.18,3.18,11.74,0.0,0,3.0,-3.2258064516129115
2026-05-25,688329.XSHG,27.03,26.52,32.4,32.4,0.93,0.11111111111110628,0,26.52,0.0
2026-05-25,600985.XSHG,13.44,13.92,13.93,13.93,7.56,6.16113744075828,0,13.6,-2.298850574712641
2026-05-25,603713.XSHG,51.63,55.16,55.8,55.8,3.49,1.7941640378549062,0,54.01,-2.0848440899202347
2026-05-25,603158.XSHG,14.65,15.8,15.98,15.98,12.32,0.8258774948382674,0,15.7,-0.6329113924050778
2026-05-25,605287.XSHG,51.24,54.0,55.26,55.26,5.77,1.9904458598726027,0,52.52,-2.7407407407407325
2026-05-25,605376.XSHG,168.63,166.87,168.63,168.63,45.93,9.999999999999986,1,162.2,-2.7985857254150037
2026-05-25,603223.XSHG,10.91,11.23,11.68,11.68,4.98,2.730696798493426,1,11.23,0.0
2026-05-25,688981.XSHG,136.0,156.0,157.6,157.6,372.54,3.5559278154267737,0,150.73,-3.378205128205136
2026-05-25,002501.XSHE,1.5,1.49,1.53,1.53,1.19,2.7397260273972712,1,1.49,0.0
2026-05-25,001225.XSHE,59.6,57.62,64.62,64.62,4.37,1.4468085106382977,1,57.09,-0.9198195071155713
2026-05-25,002030.XSHE,6.62,6.8,7.04,7.04,10.14,3.4375000000000044,0,6.7,-1.4705882352941124
2026-05-25,600226.XSHG,6.08,6.48,6.68,6.68,14.72,0.16474464579900872,0,6.5,0.30864197530864335
2026-05-25,002193.XSHE,5.2,5.1,5.32,5.32,0.81,2.564102564102555,1,5.03,-1.3725490196078272
2026-05-25,600203.XSHG,12.32,13.17,13.55,13.55,10.51,0.0,0,13.4,1.746393318147299
2026-05-25,002364.XSHE,53.46,56.25,57.3,57.3,35.79,2.6300633518909544,0,54.99,-2.2399999999999975
2026-05-25,600121.XSHG,4.51,4.29,4.52,4.52,5.08,9.732360097323589,0,4.13,-3.7296037296037365
2026-05-25,002442.XSHE,8.59,7.85,8.92,8.92,10.65,5.918618988902602,1,7.96,1.4012738853503182
2026-05-25,002452.XSHE,11.62,12.14,12.6,12.6,8.52,1.39616055846421,0,12.29,1.2355848434925765
2026-05-25,000826.XSHE,2.35,2.3,2.37,2.37,1.16,3.9823008849557695,1,2.32,0.8695652173912993
2026-05-25,600508.XSHG,13.14,13.62,14.17,14.17,2.75,2.0186335403726607,0,13.41,-1.541850220264307
2026-05-25,300735.XSHE,20.56,24.1,24.51,24.51,14.74,0.685602350636616,0,24.71,2.5311203319501985
2026-05-25,002591.XSHE,8.7,8.4,9.5,9.5,1.66,0.6944444444444198,0,8.37,-0.357142857142867
2026-05-25,002631.XSHE,7.7,7.65,8.38,8.38,4.22,1.049868766404205,0,7.6,-0.6535947712418388
2026-05-25,300593.XSHE,37.21,39.0,39.98,39.98,34.42,11.674669867947184,0,37.84,-2.9743589743589705
2026-05-25,300576.XSHE,45.61,47.39,49.87,49.87,40.09,9.744947064485077,0,45.39,-4.2202996412745275
2026-05-25,002671.XSHE,4.66,4.74,5.08,5.08,1.73,0.8658008658008587,0,4.71,-0.6329113924050667
2026-05-25,002762.XSHE,9.38,9.68,9.71,9.71,0.83,1.4054054054054133,1,9.68,0.0
2026-05-25,002859.XSHE,63.79,64.17,65.94,65.94,19.14,6.423089756423095,1,64.68,0.7947639083684122
2026-05-25,002871.XSHE,20.6,20.7,22.67,22.67,1.04,0.0,0,20.97,1.304347826086949
2026-05-25,301269.XSHE,106.86,124.88,130.26,130.26,62.51,-1.556886227544907,0,130.36,4.388212684176818
2026-05-25,000697.XSHE,12.11,13.06,13.26,13.26,6.66,0.49792531120331773,0,12.93,-0.9954058192955695
2026-05-25,002178.XSHE,5.77,6.22,6.37,6.37,5.6,-0.3454231433506094,0,6.1,-1.9292604501607746
2026-05-25,002928.XSHE,7.47,7.73,7.9,7.9,6.4,4.038997214484685,0,7.74,0.1293661060802087
2026-05-25,600491.XSHG,1.32,1.35,1.4,1.4,0.75,-0.7518796992481258,0,1.32,-2.2222222222222254
2026-05-25,000639.XSHE,1.58,1.63,1.66,1.66,0.86,0.0,0,1.6,-1.8404907975460016
2026-05-25,000021.XSHE,37.99,40.92,41.26,41.26,94.37,1.2796587576646257,0,41.26,0.8308895405669592
2026-05-25,000670.XSHE,9.11,9.25,9.79,9.79,17.39,2.359550561797752,1,9.24,-0.108108108108107
2026-05-26,000838.XSHE,1.76,1.82,1.84,1.84,0.86,0.5714285714285783,0,1.79,-1.6483516483516536
2026-05-26,002134.XSHE,30.57,32.82,33.66,33.66,9.15,-0.09803921568627416,0,32.28,-1.645338208409508
